Дата;Температура, °С
01-10-2011;6.90
02-10-2011;7.30
03-10-2011;7.80
04-10-2011;7.00
05-10-2011;8.40
06-10-2011;10.00
07-10-2011;9.10
08-10-2011;12.50
09-10-2011;12.80
10-10-2011;13.80
11-10-2011;14.20
12-10-2011;12.70
13-10-2011;11.40
14-10-2011;7.50
15-10-2011;5.10
16-10-2011;2.50
17-10-2011;1.80
18-10-2011;3.30
19-10-2011;4.60
20-10-2011;6.70
21-10-2011;7.60
22-10-2011;6.10
23-10-2011;3.70
24-10-2011;3.60
25-10-2011;1.80
26-10-2011;-0.20
27-10-2011;2.20
28-10-2011;2.60
29-10-2011;1.00
30-10-2011;3.10
31-10-2011;4.50
