Дата;Температура, °С
31-08-2011;18.60
01-09-2011;16.50
02-09-2011;14.90
03-09-2011;15.10
04-09-2011;14.80
05-09-2011;14.00
06-09-2011;13.90
07-09-2011;14.50
08-09-2011;14.80
09-09-2011;13.60
10-09-2011;12.40
11-09-2011;13.90
12-09-2011;15.10
13-09-2011;15.40
14-09-2011;14.50
15-09-2011;12.00
16-09-2011;11.40
17-09-2011;9.50
18-09-2011;8.80
19-09-2011;9.40
20-09-2011;8.70
21-09-2011;10.20
22-09-2011;9.50
23-09-2011;8.60
24-09-2011;12.00
25-09-2011;12.80
26-09-2011;11.60
27-09-2011;8.30
28-09-2011;8.00
29-09-2011;7.40
30-09-2011;3.30
