Дата;Температура, °С
01-12-2011;-14.67
02-12-2011;-13.99
03-12-2011;-13.49
04-12-2011;-14.87
05-12-2011;-14.76
06-12-2011;-13.06
07-12-2011;-10.63
08-12-2011;-10.77
09-12-2011;-11.08
10-12-2011;-12.24
11-12-2011;-15.65
12-12-2011;-18.12
13-12-2011;-19.64
14-12-2011;-20.59
15-12-2011;-21.64
16-12-2011;-20.87
17-12-2011;-23.64
18-12-2011;-24.28
19-12-2011;-18.81
20-12-2011;-12.83
21-12-2011;-12.07
22-12-2011;-11.36
23-12-2011;-9.94
24-12-2011;-12.15
25-12-2011;-14.18
26-12-2011;-18.30
27-12-2011;-15.06
28-12-2011;-12.86
29-12-2011;-12.46
30-12-2011;-12.31
31-12-2011;-12.50
