Дата;Температура, °С
01-08-2015;20.22
02-08-2015;17.89
03-08-2015;18.96
04-08-2015;18.55
05-08-2015;17.25
06-08-2015;16.63
07-08-2015;17.73
08-08-2015;19.23
09-08-2015;21.13
10-08-2015;22.45
11-08-2015;20.51
12-08-2015;18.46
13-08-2015;19.70
14-08-2015;19.97
15-08-2015;16.81
16-08-2015;15.55
17-08-2015;14.11
18-08-2015;12.99
19-08-2015;11.93
20-08-2015;13.56
21-08-2015;16.41
22-08-2015;17.95
23-08-2015;15.71
24-08-2015;10.85
25-08-2015;14.45
26-08-2015;16.42
27-08-2015;18.17
28-08-2015;19.14
29-08-2015;18.13
30-08-2015;14.13
31-08-2015;10.75
