Дата;Температура, °С
31-08-2020;14.28
01-09-2020;15.32
02-09-2020;16.31
03-09-2020;18.10
04-09-2020;18.37
05-09-2020;17.34
06-09-2020;17.38
07-09-2020;16.83
08-09-2020;15.93
09-09-2020;15.35
10-09-2020;14.42
11-09-2020;13.71
12-09-2020;14.21
13-09-2020;13.78
14-09-2020;13.92
15-09-2020;14.34
16-09-2020;14.15
17-09-2020;13.86
18-09-2020;12.77
19-09-2020;11.43
20-09-2020;10.62
21-09-2020;10.86
22-09-2020;11.43
23-09-2020;11.95
24-09-2020;12.09
25-09-2020;12.30
26-09-2020;12.53
27-09-2020;11.11
28-09-2020;10.97
29-09-2020;8.88
30-09-2020;7.99
