Дата;Температура, °С
01-01-2014;0.33
02-01-2014;-1.71
03-01-2014;-4.62
04-01-2014;-6.89
05-01-2014;-6.06
06-01-2014;-5.70
07-01-2014;-3.59
08-01-2014;-1.65
09-01-2014;0.61
10-01-2014;-0.12
11-01-2014;-0.04
12-01-2014;0.06
13-01-2014;-0.20
14-01-2014;-3.26
15-01-2014;-9.31
16-01-2014;-9.43
17-01-2014;-6.88
18-01-2014;-14.40
19-01-2014;-19.40
20-01-2014;-17.60
21-01-2014;-13.38
22-01-2014;-16.56
23-01-2014;-15.61
24-01-2014;-14.62
25-01-2014;-19.21
26-01-2014;-21.75
27-01-2014;-19.91
28-01-2014;-23.00
29-01-2014;-27.30
30-01-2014;-26.26
31-01-2014;-21.41
