Дата;Температура, °С
01-12-2016;-9.72
02-12-2016;-9.58
03-12-2016;-6.52
04-12-2016;-8.04
05-12-2016;-15.92
06-12-2016;-20.27
07-12-2016;-21.24
08-12-2016;-19.36
09-12-2016;-18.96
10-12-2016;-19.93
11-12-2016;-18.21
12-12-2016;-15.31
13-12-2016;-16.08
14-12-2016;-20.01
15-12-2016;-19.67
16-12-2016;-18.00
17-12-2016;-13.14
18-12-2016;-10.21
19-12-2016;-11.53
20-12-2016;-12.01
21-12-2016;-13.49
22-12-2016;-16.95
23-12-2016;-17.76
24-12-2016;-19.07
25-12-2016;-15.09
26-12-2016;-16.19
27-12-2016;-21.86
28-12-2016;-19.66
29-12-2016;-18.51
30-12-2016;-16.25
31-12-2016;-15.19
