Дата;Температура, °С
30-01-2012;-23.10
31-01-2012;-22.50
01-02-2012;-22.30
02-02-2012;-20.30
03-02-2012;-20.50
04-02-2012;-16.60
05-02-2012;-13.80
06-02-2012;-13.30
07-02-2012;-16.50
08-02-2012;-20.10
09-02-2012;-19.70
10-02-2012;-21.00
11-02-2012;-20.80
12-02-2012;-19.70
13-02-2012;-18.00
14-02-2012;-14.50
15-02-2012;-15.80
16-02-2012;-17.60
17-02-2012;-20.60
18-02-2012;-17.50
19-02-2012;-15.70
20-02-2012;-13.30
21-02-2012;-15.70
22-02-2012;-15.60
23-02-2012;-15.50
24-02-2012;-19.00
25-02-2012;-14.60
26-02-2012;-15.70
27-02-2012;-15.80
28-02-2012;-12.00
29-02-2012;-10.30
