Дата;Температура, °С
31-03-2018;1.18
01-04-2018;4.08
02-04-2018;2.68
03-04-2018;0.12
04-04-2018;-2.18
05-04-2018;-1.75
06-04-2018;-1.48
07-04-2018;-0.30
08-04-2018;0.55
09-04-2018;2.18
10-04-2018;4.76
11-04-2018;3.62
12-04-2018;2.01
13-04-2018;3.75
14-04-2018;2.51
15-04-2018;3.63
16-04-2018;7.27
17-04-2018;7.34
18-04-2018;6.74
19-04-2018;7.97
20-04-2018;9.25
21-04-2018;8.39
22-04-2018;7.39
23-04-2018;9.70
24-04-2018;11.75
25-04-2018;11.03
26-04-2018;7.83
27-04-2018;6.79
28-04-2018;8.76
29-04-2018;9.31
30-04-2018;9.01
