Дата;Температура, °С
01-10-2012;10.90
02-10-2012;12.20
03-10-2012;12.00
04-10-2012;10.90
05-10-2012;11.50
06-10-2012;8.10
07-10-2012;5.30
08-10-2012;5.60
09-10-2012;7.80
10-10-2012;7.90
11-10-2012;5.40
12-10-2012;7.50
13-10-2012;5.70
14-10-2012;5.40
15-10-2012;4.40
16-10-2012;3.90
17-10-2012;3.70
18-10-2012;0.60
19-10-2012;2.20
20-10-2012;1.50
21-10-2012;-1.10
22-10-2012;-2.60
23-10-2012;-2.10
24-10-2012;0.60
25-10-2012;3.10
26-10-2012;5.20
27-10-2012;5.20
28-10-2012;3.10
29-10-2012;-2.90
30-10-2012;-6.90
31-10-2012;-7.70
