Дата;Температура, °С
31-03-2020;2.42
01-04-2020;1.94
02-04-2020;2.62
03-04-2020;4.60
04-04-2020;4.53
05-04-2020;3.48
06-04-2020;2.25
07-04-2020;2.83
08-04-2020;4.40
09-04-2020;5.41
10-04-2020;5.90
11-04-2020;4.63
12-04-2020;4.30
13-04-2020;5.58
14-04-2020;5.98
15-04-2020;5.70
16-04-2020;5.32
17-04-2020;5.44
18-04-2020;5.43
19-04-2020;5.56
20-04-2020;5.85
21-04-2020;6.58
22-04-2020;7.13
23-04-2020;6.82
24-04-2020;6.34
25-04-2020;7.50
26-04-2020;8.76
27-04-2020;8.81
28-04-2020;8.66
29-04-2020;10.10
30-04-2020;9.64
