Дата;Температура, °С
01-01-2017;-2.06
02-01-2017;1.37
03-01-2017;2.56
04-01-2017;0.06
05-01-2017;2.70
06-01-2017;3.99
07-01-2017;2.66
08-01-2017;0.70
09-01-2017;0.30
10-01-2017;-0.80
11-01-2017;-0.95
12-01-2017;1.41
13-01-2017;0.53
14-01-2017;-0.03
15-01-2017;0.86
16-01-2017;0.58
17-01-2017;0.31
18-01-2017;-0.78
19-01-2017;-3.92
20-01-2017;-5.15
21-01-2017;-2.31
22-01-2017;-1.55
23-01-2017;-1.39
24-01-2017;-0.17
25-01-2017;0.13
26-01-2017;-3.52
27-01-2017;-8.96
28-01-2017;-8.66
29-01-2017;-9.47
30-01-2017;-12.19
31-01-2017;-11.81
