Дата;Температура, °С
31-08-2018;25.20
01-09-2018;24.00
02-09-2018;23.80
03-09-2018;23.56
04-09-2018;22.61
05-09-2018;22.54
06-09-2018;22.12
07-09-2018;20.07
08-09-2018;20.49
09-09-2018;21.10
10-09-2018;20.86
11-09-2018;19.87
12-09-2018;20.70
13-09-2018;21.67
14-09-2018;22.27
15-09-2018;21.40
16-09-2018;19.87
17-09-2018;18.07
18-09-2018;16.05
19-09-2018;17.25
20-09-2018;18.77
21-09-2018;20.01
22-09-2018;19.93
23-09-2018;19.54
24-09-2018;17.17
25-09-2018;16.84
26-09-2018;12.57
27-09-2018;11.91
28-09-2018;13.85
29-09-2018;15.67
30-09-2018;15.21
