Дата;Температура, °С
31-08-2016;13.63
01-09-2016;12.07
02-09-2016;11.01
03-09-2016;11.69
04-09-2016;12.71
05-09-2016;13.50
06-09-2016;14.47
07-09-2016;14.18
08-09-2016;15.15
09-09-2016;15.68
10-09-2016;15.28
11-09-2016;15.59
12-09-2016;15.15
13-09-2016;13.64
14-09-2016;13.22
15-09-2016;12.81
16-09-2016;13.56
17-09-2016;13.97
18-09-2016;14.85
19-09-2016;14.57
20-09-2016;13.98
21-09-2016;13.07
22-09-2016;11.37
23-09-2016;9.25
24-09-2016;7.65
25-09-2016;6.06
26-09-2016;5.27
27-09-2016;6.54
28-09-2016;7.97
29-09-2016;6.73
30-09-2016;2.86
