Дата;Температура, °С
01-01-2014;-2.34
02-01-2014;-6.37
03-01-2014;-5.23
04-01-2014;-2.54
05-01-2014;-0.55
06-01-2014;-0.32
07-01-2014;0.40
08-01-2014;0.33
09-01-2014;-1.50
10-01-2014;-5.26
11-01-2014;-9.75
12-01-2014;-9.61
13-01-2014;-9.95
14-01-2014;-10.71
15-01-2014;-12.14
16-01-2014;-12.25
17-01-2014;-14.92
18-01-2014;-17.17
19-01-2014;-16.84
20-01-2014;-15.76
21-01-2014;-13.09
22-01-2014;-14.78
23-01-2014;-18.11
24-01-2014;-17.19
25-01-2014;-13.71
26-01-2014;-12.20
27-01-2014;-14.96
28-01-2014;-17.64
29-01-2014;-18.60
30-01-2014;-18.46
31-01-2014;-17.64
