Дата;Температура, °С
01-08-2013;19.06
02-08-2013;19.80
03-08-2013;20.24
04-08-2013;20.71
05-08-2013;21.17
06-08-2013;21.42
07-08-2013;17.89
08-08-2013;18.85
09-08-2013;19.73
10-08-2013;21.35
11-08-2013;22.36
12-08-2013;23.64
13-08-2013;23.80
14-08-2013;24.28
15-08-2013;23.78
16-08-2013;22.24
17-08-2013;19.63
18-08-2013;18.53
19-08-2013;18.33
20-08-2013;18.96
21-08-2013;19.80
22-08-2013;19.84
23-08-2013;20.35
24-08-2013;20.31
25-08-2013;18.34
26-08-2013;15.43
27-08-2013;13.19
28-08-2013;13.02
29-08-2013;15.35
30-08-2013;16.32
31-08-2013;17.97
