Дата;Температура, °С
31-03-2015;1.16
01-04-2015;1.14
02-04-2015;-1.06
03-04-2015;-2.86
04-04-2015;-3.25
05-04-2015;-2.28
06-04-2015;-3.89
07-04-2015;-4.59
08-04-2015;-1.84
09-04-2015;-0.51
10-04-2015;-0.09
11-04-2015;0.26
12-04-2015;1.68
13-04-2015;3.92
14-04-2015;5.83
15-04-2015;6.94
16-04-2015;4.96
17-04-2015;3.02
18-04-2015;5.00
19-04-2015;4.99
20-04-2015;3.92
21-04-2015;3.92
22-04-2015;6.23
23-04-2015;6.30
24-04-2015;7.22
25-04-2015;9.83
26-04-2015;9.39
27-04-2015;12.25
28-04-2015;11.40
29-04-2015;10.74
30-04-2015;10.29
