Дата;Температура, °С
01-03-2014;-14.71
02-03-2014;-15.82
03-03-2014;-14.81
04-03-2014;-13.65
05-03-2014;-14.45
06-03-2014;-14.81
07-03-2014;-11.83
08-03-2014;-8.96
09-03-2014;-8.38
10-03-2014;-6.50
11-03-2014;-6.46
12-03-2014;-6.87
13-03-2014;-7.26
14-03-2014;-6.62
15-03-2014;-5.58
16-03-2014;-3.18
17-03-2014;-1.80
18-03-2014;-1.02
19-03-2014;-0.96
20-03-2014;-0.93
21-03-2014;0.09
22-03-2014;0.40
23-03-2014;2.52
24-03-2014;4.12
25-03-2014;4.90
26-03-2014;3.70
27-03-2014;5.20
28-03-2014;4.29
29-03-2014;3.38
30-03-2014;2.89
31-03-2014;1.88
