Дата;Температура, °С
31-03-2015;-1.87
01-04-2015;-0.39
02-04-2015;-0.56
03-04-2015;-0.46
04-04-2015;1.05
05-04-2015;1.93
06-04-2015;1.34
07-04-2015;2.15
08-04-2015;2.98
09-04-2015;2.90
10-04-2015;3.54
11-04-2015;3.39
12-04-2015;3.03
13-04-2015;3.11
14-04-2015;4.24
15-04-2015;4.42
16-04-2015;3.90
17-04-2015;3.85
18-04-2015;3.89
19-04-2015;3.64
20-04-2015;3.80
21-04-2015;4.24
22-04-2015;5.60
23-04-2015;3.54
24-04-2015;3.87
25-04-2015;4.13
26-04-2015;2.84
27-04-2015;2.06
28-04-2015;4.10
29-04-2015;9.19
30-04-2015;12.39
