Дата;Температура, °С
01-10-2015;8.36
02-10-2015;6.38
03-10-2015;6.38
04-10-2015;7.19
05-10-2015;9.72
06-10-2015;12.24
07-10-2015;13.09
08-10-2015;12.39
09-10-2015;8.83
10-10-2015;6.69
11-10-2015;5.35
12-10-2015;4.02
13-10-2015;1.91
14-10-2015;4.28
15-10-2015;7.54
16-10-2015;9.28
17-10-2015;8.17
18-10-2015;3.53
19-10-2015;2.25
20-10-2015;-0.03
21-10-2015;-0.17
22-10-2015;3.16
23-10-2015;4.91
24-10-2015;-1.34
25-10-2015;-2.42
26-10-2015;0.81
27-10-2015;1.64
28-10-2015;-1.73
29-10-2015;-2.39
30-10-2015;-2.64
31-10-2015;-1.56
