Дата;Температура, °С
01-03-2015;-6.11
02-03-2015;-5.66
03-03-2015;-7.26
04-03-2015;-9.52
05-03-2015;-10.78
06-03-2015;-11.55
07-03-2015;-10.21
08-03-2015;-11.12
09-03-2015;-9.22
10-03-2015;-2.35
11-03-2015;-1.44
12-03-2015;-0.63
13-03-2015;-1.10
14-03-2015;-0.84
15-03-2015;-0.51
16-03-2015;-5.04
17-03-2015;-1.84
18-03-2015;0.84
19-03-2015;-1.57
20-03-2015;0.82
21-03-2015;0.72
22-03-2015;-0.97
23-03-2015;-3.84
24-03-2015;-8.96
25-03-2015;-5.31
26-03-2015;-4.93
27-03-2015;-10.10
28-03-2015;-11.56
29-03-2015;-6.69
30-03-2015;-3.39
31-03-2015;-1.87
