Дата;Температура, °С
01-05-2017;17.81
02-05-2017;19.14
03-05-2017;19.08
04-05-2017;18.31
05-05-2017;16.82
06-05-2017;15.97
07-05-2017;16.61
08-05-2017;15.77
09-05-2017;15.50
10-05-2017;14.97
11-05-2017;12.14
12-05-2017;13.25
13-05-2017;15.67
14-05-2017;16.36
15-05-2017;14.51
16-05-2017;13.93
17-05-2017;14.52
18-05-2017;14.04
19-05-2017;13.81
20-05-2017;14.28
21-05-2017;14.63
22-05-2017;14.82
23-05-2017;13.62
24-05-2017;13.75
25-05-2017;14.48
26-05-2017;16.51
27-05-2017;17.85
28-05-2017;18.20
29-05-2017;17.53
30-05-2017;19.66
31-05-2017;19.72
