Дата;Температура, °С
01-08-2017;20.64
02-08-2017;20.75
03-08-2017;20.94
04-08-2017;20.89
05-08-2017;21.83
06-08-2017;21.82
07-08-2017;19.74
08-08-2017;20.28
09-08-2017;20.49
10-08-2017;21.01
11-08-2017;21.13
12-08-2017;20.86
13-08-2017;20.54
14-08-2017;20.99
15-08-2017;21.33
16-08-2017;19.60
17-08-2017;19.78
18-08-2017;20.38
19-08-2017;21.15
20-08-2017;21.27
21-08-2017;19.97
22-08-2017;20.86
23-08-2017;19.43
24-08-2017;17.04
25-08-2017;16.40
26-08-2017;15.63
27-08-2017;16.22
28-08-2017;14.31
29-08-2017;10.31
30-08-2017;11.68
31-08-2017;13.63
