Дата;Температура, °С
01-10-2016;10.97
02-10-2016;12.22
03-10-2016;13.17
04-10-2016;14.29
05-10-2016;12.44
06-10-2016;9.55
07-10-2016;8.92
08-10-2016;10.51
09-10-2016;6.61
10-10-2016;3.79
11-10-2016;3.08
12-10-2016;2.70
13-10-2016;2.54
14-10-2016;2.56
15-10-2016;3.21
16-10-2016;2.12
17-10-2016;1.06
18-10-2016;2.72
19-10-2016;3.29
20-10-2016;3.22
21-10-2016;2.34
22-10-2016;1.57
23-10-2016;0.27
24-10-2016;-0.38
25-10-2016;-0.34
26-10-2016;-0.62
27-10-2016;-0.23
28-10-2016;-0.35
29-10-2016;-1.08
30-10-2016;-1.11
31-10-2016;-1.19
