Дата;Температура, °С
01-03-2014;2.85
02-03-2014;3.41
03-03-2014;2.87
04-03-2014;4.19
05-03-2014;4.31
06-03-2014;4.25
07-03-2014;1.97
08-03-2014;1.30
09-03-2014;1.84
10-03-2014;1.67
11-03-2014;1.77
12-03-2014;3.08
13-03-2014;3.51
14-03-2014;5.98
15-03-2014;7.49
16-03-2014;7.85
17-03-2014;3.49
18-03-2014;4.56
19-03-2014;5.39
20-03-2014;7.97
21-03-2014;5.56
22-03-2014;5.38
23-03-2014;8.56
24-03-2014;8.82
25-03-2014;8.93
26-03-2014;10.78
27-03-2014;9.13
28-03-2014;8.35
29-03-2014;2.35
30-03-2014;-0.18
31-03-2014;3.86
