Дата;Температура, °С
01-03-2013;0.13
02-03-2013;-8.24
03-03-2013;-10.19
04-03-2013;-9.36
05-03-2013;-13.89
06-03-2013;-6.92
07-03-2013;-1.92
08-03-2013;-9.77
09-03-2013;-9.49
10-03-2013;-9.94
11-03-2013;-10.67
12-03-2013;-10.00
13-03-2013;-8.12
14-03-2013;-4.76
15-03-2013;-0.86
16-03-2013;0.26
17-03-2013;-3.45
18-03-2013;-6.20
19-03-2013;-6.79
20-03-2013;-5.45
21-03-2013;-6.78
22-03-2013;-10.62
23-03-2013;-9.68
24-03-2013;-8.12
25-03-2013;-7.87
26-03-2013;-7.14
27-03-2013;-8.42
28-03-2013;-6.13
29-03-2013;-5.15
30-03-2013;-2.84
31-03-2013;0.40
