Дата;Температура, °С
31-05-2019;16.63
01-06-2019;15.47
02-06-2019;15.73
03-06-2019;16.24
04-06-2019;13.92
05-06-2019;13.36
06-06-2019;16.11
07-06-2019;15.34
08-06-2019;14.89
09-06-2019;16.37
10-06-2019;18.57
11-06-2019;18.18
12-06-2019;17.07
13-06-2019;9.89
14-06-2019;9.51
15-06-2019;10.80
16-06-2019;11.95
17-06-2019;12.24
18-06-2019;13.61
19-06-2019;15.27
20-06-2019;18.01
21-06-2019;17.11
22-06-2019;15.58
23-06-2019;19.08
24-06-2019;20.75
25-06-2019;16.31
26-06-2019;13.12
27-06-2019;13.03
28-06-2019;13.85
29-06-2019;17.22
30-06-2019;20.43
