Дата;Температура, °С
31-10-2017;-4.44
01-11-2017;-4.17
02-11-2017;-1.30
03-11-2017;3.25
04-11-2017;2.17
05-11-2017;0.13
06-11-2017;-0.72
07-11-2017;-0.70
08-11-2017;-1.92
09-11-2017;-0.92
10-11-2017;-1.97
11-11-2017;-8.53
12-11-2017;-12.29
13-11-2017;-9.99
14-11-2017;-9.20
15-11-2017;-14.11
16-11-2017;-17.39
17-11-2017;-11.33
18-11-2017;-5.23
19-11-2017;-3.46
20-11-2017;-5.32
21-11-2017;-5.54
22-11-2017;-5.61
23-11-2017;-8.12
24-11-2017;-10.61
25-11-2017;-8.54
26-11-2017;-12.72
27-11-2017;-20.32
28-11-2017;-16.59
29-11-2017;-13.73
30-11-2017;-13.29
