Дата;Температура, °С
31-10-2012;-7.70
01-11-2012;-7.10
02-11-2012;-3.00
03-11-2012;-0.28
04-11-2012;-1.50
05-11-2012;-1.80
06-11-2012;-1.10
07-11-2012;-0.40
08-11-2012;0.20
09-11-2012;-0.50
10-11-2012;0.40
11-11-2012;0.90
12-11-2012;0.20
13-11-2012;-1.20
14-11-2012;-2.00
15-11-2012;-3.80
16-11-2012;-1.50
17-11-2012;-8.20
18-11-2012;-11.20
19-11-2012;-12.30
20-11-2012;-11.50
21-11-2012;-11.00
22-11-2012;-10.90
23-11-2012;-12.90
24-11-2012;-14.70
25-11-2012;-13.00
26-11-2012;-11.80
27-11-2012;-14.90
28-11-2012;-12.50
29-11-2012;-14.10
30-11-2012;-17.70
