Дата;Температура, °С
31-08-2013;14.87
01-09-2013;14.18
02-09-2013;14.71
03-09-2013;13.40
04-09-2013;11.65
05-09-2013;9.66
06-09-2013;10.65
07-09-2013;12.18
08-09-2013;12.56
09-09-2013;12.97
10-09-2013;12.05
11-09-2013;10.50
12-09-2013;10.65
13-09-2013;11.32
14-09-2013;12.04
15-09-2013;12.07
16-09-2013;13.26
17-09-2013;13.22
18-09-2013;13.66
19-09-2013;13.33
20-09-2013;11.60
21-09-2013;10.98
22-09-2013;10.65
23-09-2013;9.52
24-09-2013;8.11
25-09-2013;6.05
26-09-2013;4.12
27-09-2013;3.81
28-09-2013;4.30
29-09-2013;4.07
30-09-2013;2.41
