Дата;Температура, °С
01-08-2011;21.30
02-08-2011;21.10
03-08-2011;20.90
04-08-2011;20.30
05-08-2011;22.00
06-08-2011;23.00
07-08-2011;24.00
08-08-2011;24.10
09-08-2011;23.50
10-08-2011;22.60
11-08-2011;22.20
12-08-2011;17.60
13-08-2011;18.10
14-08-2011;19.00
15-08-2011;18.70
16-08-2011;17.90
17-08-2011;17.30
18-08-2011;17.70
19-08-2011;17.60
20-08-2011;17.70
21-08-2011;17.80
22-08-2011;17.90
23-08-2011;18.50
24-08-2011;18.80
25-08-2011;20.20
26-08-2011;21.00
27-08-2011;22.90
28-08-2011;22.90
29-08-2011;21.10
30-08-2011;20.00
31-08-2011;18.60
