Дата;Температура, °С
01-12-2012;10.50
02-12-2012;10.80
03-12-2012;10.80
04-12-2012;7.30
05-12-2012;1.60
06-12-2012;0.80
07-12-2012;3.00
08-12-2012;2.90
09-12-2012;1.10
10-12-2012;2.30
11-12-2012;-3.30
12-12-2012;-3.80
13-12-2012;-2.60
14-12-2012;-4.60
15-12-2012;-10.70
16-12-2012;-15.10
17-12-2012;-15.60
18-12-2012;-13.30
19-12-2012;-11.90
20-12-2012;-10.30
21-12-2012;-9.80
22-12-2012;-10.20
23-12-2012;-10.10
24-12-2012;-13.80
25-12-2012;-14.50
26-12-2012;-4.50
27-12-2012;-0.10
28-12-2012;1.70
29-12-2012;0.20
30-12-2012;-4.33
31-12-2012;-4.98
