Дата;Температура, °С
29-01-2017;-2.60
30-01-2017;-1.29
31-01-2017;-2.47
01-02-2017;-4.73
02-02-2017;-7.52
03-02-2017;-5.93
04-02-2017;-5.16
05-02-2017;-7.92
06-02-2017;-14.01
07-02-2017;-15.68
08-02-2017;-11.20
09-02-2017;-8.47
10-02-2017;-6.34
11-02-2017;-6.67
12-02-2017;-7.34
13-02-2017;-1.97
14-02-2017;0.87
15-02-2017;-3.76
16-02-2017;-3.50
17-02-2017;-2.04
18-02-2017;-2.34
19-02-2017;-4.16
20-02-2017;-4.82
21-02-2017;-7.21
22-02-2017;-10.03
23-02-2017;-7.83
24-02-2017;-6.37
25-02-2017;-7.78
26-02-2017;-6.21
27-02-2017;-5.01
28-02-2017;-3.18
