Дата;Температура, °С
31-03-2019;-2.78
01-04-2019;-2.36
02-04-2019;-0.75
03-04-2019;0.97
04-04-2019;1.93
05-04-2019;1.55
06-04-2019;2.11
07-04-2019;1.87
08-04-2019;2.13
09-04-2019;2.89
10-04-2019;3.09
11-04-2019;3.80
12-04-2019;4.08
13-04-2019;2.23
14-04-2019;1.17
15-04-2019;4.33
16-04-2019;5.63
17-04-2019;4.59
18-04-2019;1.75
19-04-2019;2.42
20-04-2019;2.96
21-04-2019;4.19
22-04-2019;6.11
23-04-2019;5.18
24-04-2019;4.93
25-04-2019;4.96
26-04-2019;5.47
27-04-2019;8.68
28-04-2019;10.06
29-04-2019;9.06
30-04-2019;7.47
