Дата;Температура, °С
01-03-2015;3.46
02-03-2015;3.34
03-03-2015;2.71
04-03-2015;1.76
05-03-2015;1.90
06-03-2015;3.34
07-03-2015;2.59
08-03-2015;0.30
09-03-2015;1.65
10-03-2015;5.85
11-03-2015;7.28
12-03-2015;6.53
13-03-2015;6.26
14-03-2015;5.93
15-03-2015;4.75
16-03-2015;4.03
17-03-2015;2.48
18-03-2015;3.41
19-03-2015;4.81
20-03-2015;5.15
21-03-2015;6.20
22-03-2015;7.39
23-03-2015;4.35
24-03-2015;1.25
25-03-2015;5.88
26-03-2015;9.24
27-03-2015;8.86
28-03-2015;6.05
29-03-2015;3.64
30-03-2015;3.07
31-03-2015;2.96
