Дата;Температура, °С
01-08-2016;23.27
02-08-2016;23.83
03-08-2016;19.61
04-08-2016;19.83
05-08-2016;20.69
06-08-2016;23.12
07-08-2016;24.20
08-08-2016;18.60
09-08-2016;19.07
10-08-2016;20.47
11-08-2016;21.52
12-08-2016;18.43
13-08-2016;14.81
14-08-2016;15.29
15-08-2016;15.12
16-08-2016;16.28
17-08-2016;17.16
18-08-2016;20.01
19-08-2016;21.08
20-08-2016;20.62
21-08-2016;20.85
22-08-2016;21.50
23-08-2016;22.05
24-08-2016;19.99
25-08-2016;16.69
26-08-2016;16.49
27-08-2016;19.77
28-08-2016;19.24
29-08-2016;15.95
30-08-2016;19.74
31-08-2016;15.16
