Дата;Температура, °С
29-01-2013;-18.70
30-01-2013;-17.60
31-01-2013;-14.30
01-02-2013;-11.50
02-02-2013;-15.80
03-02-2013;-18.30
04-02-2013;-17.90
05-02-2013;-20.00
06-02-2013;-19.60
07-02-2013;-17.70
08-02-2013;-20.00
09-02-2013;-21.80
10-02-2013;-21.20
11-02-2013;-19.70
12-02-2013;-18.90
13-02-2013;-15.50
14-02-2013;-13.90
15-02-2013;-18.90
16-02-2013;-19.50
17-02-2013;-16.90
18-02-2013;-13.70
19-02-2013;-16.00
20-02-2013;-17.90
21-02-2013;-17.80
22-02-2013;-17.20
23-02-2013;-16.40
24-02-2013;-16.40
25-02-2013;-17.20
26-02-2013;-14.20
27-02-2013;-10.30
28-02-2013;-9.00
