Дата;Температура, °С
31-03-2013;0.10
01-04-2013;3.00
02-04-2013;6.90
03-04-2013;7.20
04-04-2013;5.50
05-04-2013;7.00
06-04-2013;10.40
07-04-2013;7.80
08-04-2013;2.90
09-04-2013;2.20
10-04-2013;3.60
11-04-2013;3.80
12-04-2013;3.10
13-04-2013;2.40
14-04-2013;3.00
15-04-2013;4.50
16-04-2013;7.60
17-04-2013;11.40
18-04-2013;12.00
19-04-2013;12.00
20-04-2013;15.60
21-04-2013;13.40
22-04-2013;7.80
23-04-2013;7.70
24-04-2013;8.00
25-04-2013;7.90
26-04-2013;7.40
27-04-2013;10.20
28-04-2013;14.40
29-04-2013;10.80
30-04-2013;8.80
