Дата;Температура, °С
01-08-2013;19.03
02-08-2013;19.20
03-08-2013;19.39
04-08-2013;19.52
05-08-2013;19.33
06-08-2013;19.12
07-08-2013;18.80
08-08-2013;19.13
09-08-2013;19.73
10-08-2013;20.36
11-08-2013;20.52
12-08-2013;19.59
13-08-2013;19.38
14-08-2013;20.03
15-08-2013;19.39
16-08-2013;18.94
17-08-2013;18.49
18-08-2013;17.99
19-08-2013;17.85
20-08-2013;17.73
21-08-2013;17.77
22-08-2013;17.41
23-08-2013;17.26
24-08-2013;16.81
25-08-2013;16.18
26-08-2013;15.31
27-08-2013;14.06
28-08-2013;14.24
29-08-2013;15.55
30-08-2013;15.59
31-08-2013;15.48
