Дата;Температура, °С
31-10-2012;1.32
01-11-2012;0.10
02-11-2012;1.65
03-11-2012;2.36
04-11-2012;6.84
05-11-2012;7.10
06-11-2012;7.75
07-11-2012;3.78
08-11-2012;2.23
09-11-2012;2.47
10-11-2012;-1.27
11-11-2012;-1.90
12-11-2012;2.21
13-11-2012;3.52
14-11-2012;1.22
15-11-2012;3.41
16-11-2012;2.75
17-11-2012;2.70
18-11-2012;1.10
19-11-2012;-0.24
20-11-2012;1.43
21-11-2012;1.95
22-11-2012;2.36
23-11-2012;1.53
24-11-2012;-2.52
25-11-2012;-3.62
26-11-2012;-1.78
27-11-2012;-0.73
28-11-2012;-1.79
29-11-2012;-2.81
30-11-2012;-0.98
