Дата;Температура, °С
01-03-2011;-8.40
02-03-2011;-7.80
03-03-2011;-3.50
04-03-2011;-2.20
05-03-2011;-1.90
06-03-2011;-5.00
07-03-2011;-7.00
08-03-2011;-1.30
09-03-2011;0.50
10-03-2011;0.60
11-03-2011;-1.70
12-03-2011;-1.80
13-03-2011;-1.80
14-03-2011;-1.60
15-03-2011;-1.30
16-03-2011;-5.00
17-03-2011;-2.90
18-03-2011;-2.80
19-03-2011;0.20
20-03-2011;-1.70
21-03-2011;0.50
22-03-2011;1.60
23-03-2011;-1.00
24-03-2011;-4.30
25-03-2011;-5.20
26-03-2011;-9.10
27-03-2011;-5.70
28-03-2011;-3.40
29-03-2011;-3.00
30-03-2011;-5.90
31-03-2011;-4.90
