Дата;Температура, °С
01-01-2011;-10.50
02-01-2011;-13.50
03-01-2011;-15.00
04-01-2011;-17.00
05-01-2011;-17.25
09-01-2011;-23.30
10-01-2011;-22.50
11-01-2011;-24.50
12-01-2011;-25.90
13-01-2011;-24.60
14-01-2011;-31.00
15-01-2011;-25.10
16-01-2011;-18.00
17-01-2011;-14.60
18-01-2011;-15.10
19-01-2011;-17.10
20-01-2011;-17.60
21-01-2011;-19.70
22-01-2011;-23.00
23-01-2011;-18.50
24-01-2011;-17.40
25-01-2011;-17.20
26-01-2011;-19.40
27-01-2011;-20.90
28-01-2011;-25.10
29-01-2011;-22.70
30-01-2011;-20.60
31-01-2011;-14.00
