Дата;Температура, °С
01-10-2014;6.26
02-10-2014;3.49
03-10-2014;3.63
04-10-2014;3.30
05-10-2014;3.74
06-10-2014;4.52
07-10-2014;4.54
08-10-2014;2.51
09-10-2014;3.35
10-10-2014;8.12
11-10-2014;11.97
12-10-2014;10.70
13-10-2014;11.92
14-10-2014;10.03
15-10-2014;7.14
16-10-2014;7.76
17-10-2014;5.03
18-10-2014;0.38
19-10-2014;-3.37
20-10-2014;-3.21
21-10-2014;0.43
22-10-2014;-1.26
23-10-2014;-8.20
24-10-2014;-7.80
25-10-2014;-7.17
26-10-2014;-6.08
27-10-2014;-2.39
28-10-2014;1.54
29-10-2014;4.44
30-10-2014;4.84
31-10-2014;4.75
