Дата;Температура, °С
01-10-2017;4.16
02-10-2017;3.21
03-10-2017;3.63
04-10-2017;3.89
05-10-2017;4.86
06-10-2017;5.91
07-10-2017;6.83
08-10-2017;6.68
09-10-2017;7.14
10-10-2017;6.36
11-10-2017;5.57
12-10-2017;5.34
13-10-2017;5.64
14-10-2017;4.99
15-10-2017;4.56
16-10-2017;5.44
17-10-2017;5.96
18-10-2017;6.08
19-10-2017;5.68
20-10-2017;4.08
21-10-2017;2.64
22-10-2017;1.49
23-10-2017;0.02
24-10-2017;-0.05
25-10-2017;0.09
26-10-2017;-0.89
27-10-2017;-0.81
28-10-2017;0.00
29-10-2017;1.40
30-10-2017;2.04
31-10-2017;1.04
