Дата;Температура, °С
31-03-2017;-4.89
01-04-2017;-6.72
02-04-2017;-5.01
03-04-2017;-3.01
04-04-2017;-6.06
05-04-2017;-2.87
06-04-2017;1.18
07-04-2017;1.85
08-04-2017;0.99
09-04-2017;2.85
10-04-2017;3.51
11-04-2017;3.70
12-04-2017;5.85
13-04-2017;3.42
14-04-2017;3.61
15-04-2017;4.20
16-04-2017;1.89
17-04-2017;3.59
18-04-2017;4.91
19-04-2017;2.29
20-04-2017;3.44
21-04-2017;2.07
22-04-2017;2.75
23-04-2017;4.00
24-04-2017;6.15
25-04-2017;7.92
26-04-2017;6.13
27-04-2017;6.00
28-04-2017;9.71
29-04-2017;8.11
30-04-2017;6.24
