Дата;Температура, °С
01-12-2016;-9.43
02-12-2016;-9.57
03-12-2016;-10.88
04-12-2016;-10.73
05-12-2016;-9.51
06-12-2016;-9.90
07-12-2016;-12.28
08-12-2016;-12.19
09-12-2016;-9.95
10-12-2016;-8.54
11-12-2016;-9.49
12-12-2016;-11.56
13-12-2016;-13.22
14-12-2016;-13.55
15-12-2016;-13.08
16-12-2016;-15.30
17-12-2016;-14.68
18-12-2016;-12.22
19-12-2016;-11.66
20-12-2016;-15.76
21-12-2016;-14.42
22-12-2016;-15.05
23-12-2016;-13.66
24-12-2016;-10.78
25-12-2016;-7.86
26-12-2016;-7.05
27-12-2016;-7.08
28-12-2016;-6.17
29-12-2016;-5.55
30-12-2016;-5.99
31-12-2016;-4.91
