Дата;Температура, °С
01-05-2020;10.28
02-05-2020;10.12
03-05-2020;7.64
04-05-2020;6.57
05-05-2020;7.81
06-05-2020;9.86
07-05-2020;11.87
08-05-2020;9.73
09-05-2020;10.47
10-05-2020;8.49
11-05-2020;8.90
12-05-2020;7.96
13-05-2020;8.59
14-05-2020;10.08
15-05-2020;11.51
16-05-2020;11.67
17-05-2020;10.69
18-05-2020;10.43
19-05-2020;11.58
20-05-2020;12.16
21-05-2020;11.85
22-05-2020;12.02
23-05-2020;11.75
24-05-2020;11.78
25-05-2020;12.80
26-05-2020;13.18
27-05-2020;14.74
28-05-2020;15.94
29-05-2020;16.89
30-05-2020;16.20
31-05-2020;15.02
