Дата;Температура, °С
01-12-2013;-5.23
02-12-2013;-6.75
03-12-2013;-2.99
04-12-2013;-1.40
05-12-2013;-3.61
06-12-2013;-3.05
07-12-2013;-5.23
08-12-2013;-7.89
09-12-2013;-11.59
10-12-2013;-11.80
11-12-2013;-4.97
12-12-2013;0.56
13-12-2013;0.23
14-12-2013;-5.64
15-12-2013;-8.78
16-12-2013;-4.24
17-12-2013;-1.10
18-12-2013;-2.81
19-12-2013;-5.54
20-12-2013;-3.42
21-12-2013;-0.86
22-12-2013;1.19
23-12-2013;1.77
24-12-2013;1.06
25-12-2013;1.78
26-12-2013;1.64
27-12-2013;1.99
28-12-2013;2.26
29-12-2013;2.93
30-12-2013;2.70
31-12-2013;1.14
