Дата;Температура, °С
01-03-2019;-3.86
02-03-2019;-3.91
03-03-2019;-3.71
04-03-2019;-2.10
05-03-2019;-2.53
06-03-2019;-3.85
07-03-2019;-3.99
08-03-2019;-3.47
09-03-2019;-4.89
10-03-2019;-6.11
11-03-2019;-5.48
12-03-2019;-1.76
13-03-2019;0.56
14-03-2019;2.02
15-03-2019;2.12
16-03-2019;1.82
17-03-2019;-2.66
18-03-2019;-5.95
19-03-2019;-5.56
20-03-2019;-4.95
21-03-2019;-4.54
22-03-2019;-1.90
23-03-2019;0.47
24-03-2019;0.69
25-03-2019;-0.98
26-03-2019;-2.42
27-03-2019;-1.52
28-03-2019;-0.32
29-03-2019;1.07
30-03-2019;2.41
31-03-2019;2.84
