Дата;Температура, °С
31-08-2017;13.63
01-09-2017;15.28
02-09-2017;15.82
03-09-2017;16.78
04-09-2017;17.79
05-09-2017;17.75
06-09-2017;17.18
07-09-2017;16.74
08-09-2017;14.67
09-09-2017;12.55
10-09-2017;13.93
11-09-2017;13.79
12-09-2017;13.06
13-09-2017;12.83
14-09-2017;12.60
15-09-2017;14.19
16-09-2017;14.41
17-09-2017;14.51
18-09-2017;14.55
19-09-2017;13.70
20-09-2017;13.54
21-09-2017;14.95
22-09-2017;15.59
23-09-2017;13.67
24-09-2017;12.82
25-09-2017;12.33
26-09-2017;11.71
27-09-2017;7.83
28-09-2017;5.27
29-09-2017;5.80
30-09-2017;8.18
