Дата;Температура, °С
01-10-2014;5.89
02-10-2014;5.19
03-10-2014;5.78
04-10-2014;6.08
05-10-2014;3.64
06-10-2014;4.34
07-10-2014;3.00
08-10-2014;2.87
09-10-2014;6.08
10-10-2014;10.63
11-10-2014;12.61
12-10-2014;10.62
13-10-2014;12.34
14-10-2014;9.39
15-10-2014;9.13
16-10-2014;6.29
17-10-2014;2.53
18-10-2014;-1.35
19-10-2014;-2.33
20-10-2014;1.33
21-10-2014;3.27
22-10-2014;-4.00
23-10-2014;-7.38
24-10-2014;-5.64
25-10-2014;-7.14
26-10-2014;-3.38
27-10-2014;0.71
28-10-2014;4.27
29-10-2014;6.45
30-10-2014;4.17
31-10-2014;2.59
