Дата;Температура, °С
01-01-2014;-7.12
02-01-2014;-8.30
03-01-2014;-10.06
04-01-2014;-15.00
05-01-2014;-23.54
06-01-2014;-23.70
07-01-2014;-20.12
08-01-2014;-16.92
09-01-2014;-15.00
10-01-2014;-13.01
11-01-2014;-10.69
12-01-2014;-11.35
13-01-2014;-13.12
14-01-2014;-12.31
15-01-2014;-11.34
16-01-2014;-10.66
17-01-2014;-9.98
18-01-2014;-10.75
19-01-2014;-12.49
20-01-2014;-8.36
21-01-2014;-8.52
22-01-2014;-13.96
23-01-2014;-16.56
24-01-2014;-18.21
25-01-2014;-18.07
26-01-2014;-23.97
27-01-2014;-21.87
28-01-2014;-20.50
29-01-2014;-24.01
30-01-2014;-28.49
31-01-2014;-27.77
