Дата;Температура, °С
01-08-2018;21.58
02-08-2018;21.29
03-08-2018;19.89
04-08-2018;18.71
05-08-2018;18.78
06-08-2018;19.95
07-08-2018;20.08
08-08-2018;19.47
09-08-2018;19.78
10-08-2018;18.72
11-08-2018;19.60
12-08-2018;19.60
13-08-2018;19.97
14-08-2018;19.07
15-08-2018;17.73
16-08-2018;17.87
17-08-2018;18.11
18-08-2018;18.52
19-08-2018;19.52
20-08-2018;18.87
21-08-2018;18.64
22-08-2018;19.68
23-08-2018;19.11
24-08-2018;19.16
25-08-2018;19.18
26-08-2018;18.65
27-08-2018;18.92
28-08-2018;18.69
29-08-2018;17.93
30-08-2018;17.37
31-08-2018;16.82
