Дата;Температура, °С
01-05-2018;10.34
02-05-2018;7.39
03-05-2018;5.89
04-05-2018;4.54
05-05-2018;4.87
06-05-2018;3.82
07-05-2018;3.21
08-05-2018;4.97
09-05-2018;5.42
10-05-2018;6.28
11-05-2018;7.73
12-05-2018;9.73
13-05-2018;7.54
14-05-2018;7.45
15-05-2018;8.41
16-05-2018;7.67
17-05-2018;5.54
18-05-2018;4.84
19-05-2018;4.14
20-05-2018;4.97
21-05-2018;8.77
22-05-2018;10.52
23-05-2018;9.28
24-05-2018;7.65
25-05-2018;8.02
26-05-2018;10.08
27-05-2018;13.80
28-05-2018;14.14
29-05-2018;13.65
30-05-2018;15.82
31-05-2018;14.23
