Дата;Температура, °С
01-01-2013;-11.62
02-01-2013;-11.32
03-01-2013;-11.31
04-01-2013;-9.52
05-01-2013;-9.43
06-01-2013;-10.90
07-01-2013;-12.44
08-01-2013;-13.68
09-01-2013;-14.27
10-01-2013;-15.21
11-01-2013;-15.25
12-01-2013;-15.46
13-01-2013;-12.47
14-01-2013;-11.73
15-01-2013;-11.89
16-01-2013;-12.50
17-01-2013;-15.26
18-01-2013;-14.82
19-01-2013;-12.81
20-01-2013;-10.70
21-01-2013;-9.67
22-01-2013;-10.84
23-01-2013;-12.11
24-01-2013;-12.11
25-01-2013;-12.94
26-01-2013;-13.50
27-01-2013;-14.66
28-01-2013;-13.70
29-01-2013;-11.98
30-01-2013;-11.29
31-01-2013;-9.92
