Дата;Температура, °С
01-05-2013;7.59
02-05-2013;8.77
03-05-2013;11.16
04-05-2013;11.30
05-05-2013;10.70
06-05-2013;9.50
07-05-2013;10.60
08-05-2013;15.10
09-05-2013;8.65
10-05-2013;7.24
11-05-2013;8.40
12-05-2013;11.60
13-05-2013;8.60
14-05-2013;9.30
15-05-2013;11.10
16-05-2013;13.60
17-05-2013;17.60
18-05-2013;13.20
19-05-2013;13.60
20-05-2013;12.70
21-05-2013;11.50
22-05-2013;12.30
23-05-2013;14.40
24-05-2013;12.50
25-05-2013;12.70
26-05-2013;14.50
27-05-2013;13.20
28-05-2013;14.60
29-05-2013;12.50
30-05-2013;12.90
31-05-2013;16.70
