Дата;Температура, °С
01-12-2011;1.60
02-12-2011;0.90
03-12-2011;-1.10
04-12-2011;3.00
05-12-2011;7.00
06-12-2011;8.90
07-12-2011;7.10
08-12-2011;4.00
09-12-2011;3.80
10-12-2011;0.70
11-12-2011;3.50
12-12-2011;-0.30
13-12-2011;-1.50
14-12-2011;1.60
15-12-2011;2.30
16-12-2011;2.50
17-12-2011;2.90
18-12-2011;5.20
19-12-2011;4.90
20-12-2011;3.60
21-12-2011;5.90
22-12-2011;2.30
23-12-2011;0.30
24-12-2011;0.40
25-12-2011;-1.70
26-12-2011;-2.40
27-12-2011;1.80
28-12-2011;3.80
29-12-2011;-0.60
30-12-2011;-0.90
31-12-2011;2.14
