Дата;Температура, °С
31-10-2018;2.89
01-11-2018;3.13
02-11-2018;4.54
03-11-2018;3.64
04-11-2018;-1.88
05-11-2018;-3.58
06-11-2018;-3.36
07-11-2018;-2.01
08-11-2018;-0.39
09-11-2018;0.66
10-11-2018;0.68
11-11-2018;-0.55
12-11-2018;-0.69
13-11-2018;-1.26
14-11-2018;-2.44
15-11-2018;-3.69
16-11-2018;-8.66
17-11-2018;-9.19
18-11-2018;-8.78
19-11-2018;-9.91
20-11-2018;-11.78
21-11-2018;-13.75
22-11-2018;-14.45
23-11-2018;-14.57
24-11-2018;-10.45
25-11-2018;-8.60
26-11-2018;-4.20
27-11-2018;-6.53
28-11-2018;-12.49
29-11-2018;-15.28
30-11-2018;-15.01
