Дата;Температура, °С
01-08-2012;23.90
02-08-2012;25.80
03-08-2012;24.90
04-08-2012;24.70
05-08-2012;25.50
06-08-2012;26.00
07-08-2012;25.10
08-08-2012;26.30
09-08-2012;25.40
10-08-2012;23.20
11-08-2012;20.50
12-08-2012;22.10
13-08-2012;23.40
14-08-2012;23.40
15-08-2012;21.70
16-08-2012;21.50
17-08-2012;21.10
18-08-2012;18.90
19-08-2012;18.60
20-08-2012;19.00
21-08-2012;15.60
22-08-2012;14.30
23-08-2012;17.40
24-08-2012;17.00
25-08-2012;16.70
26-08-2012;15.30
27-08-2012;16.10
28-08-2012;18.00
29-08-2012;20.40
30-08-2012;16.90
31-08-2012;13.70
