Дата;Температура, °С
01-05-2014;10.95
02-05-2014;9.33
03-05-2014;5.25
04-05-2014;6.21
05-05-2014;6.59
06-05-2014;7.22
07-05-2014;8.48
08-05-2014;10.08
09-05-2014;14.19
10-05-2014;17.44
11-05-2014;15.59
12-05-2014;11.35
13-05-2014;11.65
14-05-2014;10.74
15-05-2014;9.11
16-05-2014;10.32
17-05-2014;11.64
18-05-2014;12.58
19-05-2014;13.55
20-05-2014;14.46
21-05-2014;13.06
22-05-2014;13.61
23-05-2014;13.12
24-05-2014;14.33
25-05-2014;12.62
26-05-2014;10.16
27-05-2014;10.50
28-05-2014;12.30
29-05-2014;12.29
30-05-2014;15.94
31-05-2014;17.16
