Дата;Температура, °С
01-12-2012;-12.40
02-12-2012;-8.40
03-12-2012;-6.70
04-12-2012;-5.50
05-12-2012;-6.20
06-12-2012;-5.90
07-12-2012;-6.40
08-12-2012;-9.10
09-12-2012;-8.90
10-12-2012;-8.60
11-12-2012;-5.40
12-12-2012;-4.10
13-12-2012;-9.80
14-12-2012;-10.10
15-12-2012;-15.50
16-12-2012;-16.00
17-12-2012;-14.80
18-12-2012;-18.40
19-12-2012;-22.10
20-12-2012;-22.90
21-12-2012;-22.00
22-12-2012;-22.20
23-12-2012;-16.30
24-12-2012;-15.00
25-12-2012;-14.20
26-12-2012;-13.60
27-12-2012;-8.70
28-12-2012;-5.60
29-12-2012;-8.00
30-12-2012;-8.52
31-12-2012;-4.06
