Дата;Температура, °С
01-03-2011;-13.60
02-03-2011;-16.90
03-03-2011;-13.60
04-03-2011;-10.80
05-03-2011;-11.10
06-03-2011;-9.25
07-03-2011;-9.40
08-03-2011;-10.80
09-03-2011;-9.50
10-03-2011;-6.60
11-03-2011;-10.70
12-03-2011;-4.60
13-03-2011;-4.70
14-03-2011;-4.40
15-03-2011;-8.10
16-03-2011;-10.20
17-03-2011;-8.60
18-03-2011;-6.10
19-03-2011;-0.30
20-03-2011;-3.10
21-03-2011;-4.70
22-03-2011;-5.50
23-03-2011;-4.50
24-03-2011;-4.00
25-03-2011;-6.00
26-03-2011;-2.40
27-03-2011;-0.90
28-03-2011;1.70
29-03-2011;2.40
30-03-2011;2.50
31-03-2011;3.40
