Дата;Температура, °С
01-10-2013;2.27
02-10-2013;2.58
03-10-2013;1.47
04-10-2013;1.52
05-10-2013;1.27
06-10-2013;2.75
07-10-2013;6.55
08-10-2013;8.87
09-10-2013;8.64
10-10-2013;10.80
11-10-2013;10.45
12-10-2013;9.46
13-10-2013;5.71
14-10-2013;3.52
15-10-2013;3.48
16-10-2013;7.24
17-10-2013;6.67
18-10-2013;2.89
19-10-2013;7.47
20-10-2013;3.78
21-10-2013;2.39
22-10-2013;0.49
23-10-2013;-1.01
24-10-2013;1.75
25-10-2013;4.97
26-10-2013;7.51
27-10-2013;7.27
28-10-2013;8.45
29-10-2013;9.59
30-10-2013;10.44
31-10-2013;7.86
