Дата;Температура, °С
01-12-2018;-10.46
02-12-2018;-9.98
03-12-2018;-4.62
04-12-2018;-4.99
05-12-2018;-4.39
06-12-2018;-6.65
07-12-2018;-6.37
08-12-2018;-4.88
09-12-2018;-3.88
10-12-2018;-3.33
11-12-2018;-3.62
12-12-2018;-5.95
13-12-2018;-4.31
14-12-2018;-3.38
15-12-2018;-5.69
16-12-2018;-8.79
17-12-2018;-7.64
18-12-2018;-8.39
19-12-2018;-11.33
20-12-2018;-12.07
21-12-2018;-12.98
22-12-2018;-13.51
23-12-2018;-11.55
24-12-2018;-7.46
25-12-2018;-8.67
26-12-2018;-9.12
27-12-2018;-6.75
28-12-2018;-7.97
29-12-2018;-11.15
30-12-2018;-13.58
31-12-2018;-13.17
